1.280000000000000000e+02,1.433364947636922224e-02
6.400000000000000000e+01,2.625115712483723843e-03
3.200000000000000000e+01,7.460673650105793765e-04
1.600000000000000000e+01,2.539992332458495877e-04
8.000000000000000000e+00,1.076181729634602847e-04
