1.280000000000000000e+02,2.646708983580271379e+01
6.400000000000000000e+01,1.540824000040690089e+00
3.200000000000000000e+01,1.001474340756734194e-01
1.600000000000000000e+01,7.295982042948404717e-03
8.000000000000000000e+00,3.947019577026367188e-04
