1.280000000000000000e+02,8.810365200042724262e-03
6.400000000000000000e+01,9.434501330057780237e-04
3.200000000000000000e+01,1.986344655354817690e-04
1.600000000000000000e+01,4.340012868245442663e-05
8.000000000000000000e+00,1.058578491210937466e-05
