1.280000000000000000e+02,2.169783010085423669e+01
6.400000000000000000e+01,3.534691850344339747e-01
3.200000000000000000e+01,2.336405118306477888e-02
1.600000000000000000e+01,1.423966884613037153e-03
8.000000000000000000e+00,2.456569000000000027e-04
