1.280000000000000000e+02,1.992615063985188773e-03
6.400000000000000000e+01,3.578821818033854022e-04
3.200000000000000000e+01,4.073381423950195177e-05
1.600000000000000000e+01,9.715557098388671875e-06
8.000000000000000000e+00,5.284945170084635699e-06
